10853,誤,gōo,,言
10854,說,suat,文,言
10855,說,suè,文,言
10856,說,sueh/seh,白,言
10857,賒,sia,,貝
10858,趕,kuánn,,走
10859,趖,sô,替,走
10860,趕工,kuánn-kang,,
10861,誓不兩立,sè-put-lióng-li̍p,,
10862,賒欠,sia-khiàm,,
10863,認份,jīn-hūn/līn-hūn,,
10864,認同,jīn-tông/līn-tông,,
10865,說多謝,sueh-to-siā/seh-to-siā,,
10866,賑災,tsín-tsai,,
10867,語言,gí-giân/gú-giân,,
10868,認定,jīn-tīng/līn-tīng,,
10869,說明,suat-bîng,,
10870,語法,gí-huat/gú-huat,,
10871,說客,suè-kheh,,
10872,認真,jīn-tsin/līn-tsin,,
10873,製造,tsè-tsō,,
10874,誤會,gōo-huē,,
10875,認罪,jīn-tsuē/līn-tsuē,,
10876,誦經,siōng-king,,
10877,誤解,gōo-kái,,
10878,認路,jīn-lōo/līn-lōo,,
10879,趕路,kuánn-lōo,,
10880,趕緊,kuánn-kín,,
10881,賒數,sia-siàu,,
10882,誣賴,bû-luā,,
10883,認輸,jīn-su/līn-su,,
10884,認錯,jīn-tshò/līn-tshò,,
10885,說謝,sueh-siā/seh-siā,,
10886,踅,se̍h,,足
10887,輕,khin,白,車
10888,辣,lua̍h,,辛
10889,遛,liù,替,辵
10890,遠,hn̄g,白,辵
10891,遠,uán,文,辵
10892,鄙,phí,,邑
10893,酵,kànn,,酉
10894,酸,sng,白,酉
10895,酺,pôo,替,酉
10896,鉸,ka,,金
10897,鉼,pín,替,金
10898,鉼,phiánn,替,金
10899,銀,gîn/gûn,,金
10900,鉸刀,ka-to,,
10901,鉸刀爿,ka-to-pîng,,
10902,輕手,khin-tshiú,,
10903,遛手,liù-tshiú,,
10904,輕可,khin-khó,,
10905,酵母,kànn-bó,,
10906,遛皮,liù-phuê/liù-phê,,
10907,酸甘甜,sng-kam-tinn,,
10908,酷刑,khok-hîng,,
10909,銀色,gîn-sik/gûn-sik,,
10910,銀行,gîn-hâng/gûn-hâng,,
10911,輔助,hú-tsōo,,
10912,遛疕仔,liù-phí-á,,
10913,遠足,uán-tsiok,,
10914,銀角仔,gîn-kak-á/gûn-kak-á,,
10915,輕便,khin-piān,,
10916,踅玲瑯,se̍h-lin-long,,
10917,輕重,khin-tāng,,
10918,踅神,se̍h-sîn,,
10919,輕秤,khin-tshìn,,
10920,銀紙,gîn-tsuá/gûn-tsuá,,
10921,鉼針,pín-tsiam,,
10922,鉸剪,ka-tsián,,
10923,銀票,gîn-phiò/gûn-phiò,,
10924,酸筍,sng-sún,,
10925,踅街,se̍h-ke/se̍h-kue,,
10926,輕視,khin-sī,,
10927,輕銀,khin-gîn/khin-gûn,,
10928,踅踅唸,se̍h-se̍h-liām,,
10929,輔導,hú-tō,,
10930,遠親,uán-tshin,,
10931,輓聯,buán-liân,,
10932,輕薄,khin-po̍h,,
10933,輕聲細說,khin-siann-sè-sueh/khin-siann-suè-seh,,
10934,踅螺梯,se̍h-lê-thui,,
10935,踅輾轉,se̍h-liàn-tńg,,
10936,輕鬆,khin-sang,,
10937,銅,tâng,,金
10938,銎,khing,替,金
10939,銬,khàu,,金
10940,閣,koh,,門
10941,閣,koh,替,門
10942,隙,khiah,,阜
10943,閣再,koh-tsài,,
10944,閣較,koh-khah,,
10945,銅管仔,tâng-kóng-á,,
10946,銅線,tâng-suànn,,
10947,銅錢,tâng-tsînn,,
10948,頕,tàm,替,頁
10949,領,líng,文,頁
10950,領,niá,白,頁
10951,餅,piánn,,食
10952,餌,jī/lī,,食
10953,魂,hûn,,鬼
10954,鳳,hōng,,鳥
10955,頕低,tàm-kē,,
10956,領土,líng-thóo,,
10957,骰仔,tâu-á,,
10958,餅幼仔,piánn-iù-á,,
10959,領受,niá-siū,,
10960,餅店,piánn-tiàm,,
10961,駁岸,poh-huānn,,
10962,頕垂,tàm-suê,,
10963,鳳凰,hōng-hông,,
10964,鳳凰木,hōng-hông-bo̍k,,
10965,領帶,niá-tuà,,
10966,領教,líng-kàu,,
10967,頗略仔,phó-lio̍k-á,,
10968,領袖,líng-siù,,
10969,魂魄,hûn-phik,,
10970,頕頭,tàm-thâu,,
10971,骱邊,kái-pinn,,
10972,鼻,phīnn,,鼻
10973,齊,tsê/tsuê,,齊
10974,齊,tsiâu,替,齊
10975,齊勻,tsiâu-ûn,,
10976,鼻水,phīnn-tsuí,,
10977,鼻仔,phīnn-á,,
10978,鼻目喙,phīnn-ba̍k-tshuì,,
10979,齊全,tsê-tsuân,,
10980,鼻空,phīnn-khang,,
10981,鼻空風,phīnn-khang-hong,,
10982,鼻芳,phīnn-phang,,
10983,鼻屎,phīnn-sái,,
10984,鼻屎膏,phīnn-sái-ko,,
10985,鼻音,phīnn-im,,
10986,齊備,tsê-pī,,
10987,鼻頭,phīnn-thâu,,
10988,齊頭,tsê-thâu,,
10989,鼻龍,phīnn-liông,,
10990,鼻翼,phīnn-si̍t,,
10991,價,kè,白,人
10992,億,ik,,人
10993,儉,khiām,,人
10994,劇,kio̍k,俗,刀
10995,劌,kuì,替,刀
10996,劍,kiàm,,刀
10997,劍竹,kiàm-tik,,
10998,價值,kè-ta̍t,,
10999,厲害,lī-hāi,,
11000,劇場,kio̍k-tiûnn,,
11001,劍筍,kiàm-sún,,
11002,儉腸凹肚,khiām-tn̂g-neh-tōo,,
11003,儉儉仔用,khiām-khiām-á īng,,
11004,價數,kè-siàu,,
11005,價錢,kè-tsînn,,
11006,僻靜,phiah-tsīng,,
11007,儉錢,khiām-tsînn,,
11008,嘹,liâu,,口
11009,嘿,--heh,替,口
11010,噓,si,替,口
11011,噗,pok,替,口
11012,噗,phok,替,口
11013,噗,pho̍k,,口
11014,噴,phùn,替,口
11015,墜,tuī,,土
11016,墟,hi,替,土
11017,墨,ba̍k,白,黑
11018,墨斗,ba̍k-táu,,
11019,墨水,ba̍k-tsuí,,
11020,噴水池,phùn-tsuí-tî,,
11021,墜仔,tuī-á,,
11022,增加,tsing-ka,,
11023,墨汁,ba̍k-tsiap,,
11024,噓尿,si-jiō/si-liō,,
11025,嘹拍,liâu-phik,,
11026,噴射機,phùn-siā-ki,,
11027,墜落,tuī-lo̍h,,
11028,墨賊仔,ba̍k-tsa̍t-á,,
11029,墜跤氣,tuī-kha-khì,,
11030,噴漆,phùn-tshat,,
11031,嘻嘻嘩嘩,hi-hi-huā-huā,,
11032,墨盤,ba̍k-puânn,,
11033,噴點,phùn-tiám,,
11034,噗薰,pok-hun,,
11035,墜繩,tuī-tsîn,,
11036,嬈,hiâu,替,女
11037,嬌,kiau,,女
11038,審,sím,,宀
11039,寫,siá,,宀
11040,寮,liâu,,宀
11041,層,tsàn,替,尸
11042,層,tsân,,尸
11043,屧,siap,替,尸
11044,幡,huan,,巾
11045,廟,biō,,广
11046,廠,tshiúnn,,广
11047,廢,huì,,广
11048,廣,kóng,文,广
11049,彈,tuânn,白,弓
11050,彈,tuānn,白,弓
11051,影,iánn,白,彡
11052,德,tik,,彳
11053,廚子,tôo-tsí,,
11054,廟公,biō-kong,,
11055,廢止,huì-tsí,,
11056,屧手縫,siap-tshiú-phāng,,
11057,影片,iánn-phìnn,,
11058,寮仔,liâu-á,,
11059,幡仔,huan-á,,
11060,廟仔,biō-á,,
11061,影目,iánn-ba̍k,,
11062,影印,iánn-ìn,,
11063,寫字,siá-jī/siá-lī,,
11064,廟寺,biō-sī,,
11065,徵收,ting-siu,,
11066,審判,sím-phuànn,,
11067,廣告,kóng-kò,,
11068,廚房,tû-pâng,,
11069,廢物,huì-bu̍t,,
11070,嬈花,hiâu-hue,,
11071,審查,sím-tsa,,
11072,寬限,khuan-hān,,
11073,廟埕,biō-tiânn,,
11074,審問,sím-mn̄g,,
11075,彈琴,tuânn-khîm,,
11076,屧貼,siap-thiap,,
11077,廢話,huì-uē,,
11078,幢幡,tông-huan,,
11079,寬寬仔,khuann-khuann-á,,
11080,寬寬仔是,khuann-khuann-á-sī,,
11081,廣播劇,kóng-pòo-kio̍k,,
11082,影戲,iánn-hì,,
11083,影響,íng-hióng,,
11084,慼,tsheh/tshueh,替,心
11085,憂,iu,,心
11086,戮,lak,替,戈
11087,撆,pih,替,手
11088,撈,hôo,替,手
11089,撋,nuá,替,手
11090,撏,jîm/lîm,,手
11091,撐,the,,手
11092,撒,suah,白,手
11093,撓,ngiáu,替,手
11094,撚,lián,,手
11095,撞,tōng,,手
11096,撟,kiāu,替,手
11097,撠,giah,替,手
11098,慼心,tsheh-sim/tshueh-sim,,
11099,撆手䘼,pih-tshiú-ńg,,
11100,撒豆油,suah-tāu-iû,,
11101,撠刺,giah tshì,,
11102,撚匼笑,lián-khap-tshiò,,
11103,戮空,lak-khang,,
11104,撞突,tōng-tu̍t,,
11105,撒胡椒,suah-hôo-tsio,,
11106,撞破,tōng-phuà,,
11107,慶祝,khìng-tsiok,,
11108,慰問,uì-būn,,
11109,撞球,tōng-kiû,,
11110,撆紮,pih-tsah,,
11111,撐船,the-tsûn,,
11112,慰勞,uì-lō,,
11113,憂悶,iu-būn,,
11114,憤慨,hùn-khài,,
11115,憂結結,iu-kat-kat,,
11116,撞著,tōng-tio̍h,,
11117,慶賀,khìng-hō,,
11118,憂愁,iu-tshiû,,
11119,撙節,tsún-tsat,,
11120,憢疑,giâu-gî,,
11121,撚骰仔,lián-tâu-á,,
11122,憐憫,liân-bín,,
11123,撐篙,the-ko,,
11124,撆褲跤,pih-khòo-kha,,
11125,憂頭苦面,iu-thâu-khóo-bīn,,
11126,憂頭結面,iu-thâu-kat-bīn,,
11127,撚寶,lián-pó,,
11128,撒鹽,suah-iâm,,
11129,戮鑽,lak-tsǹg,,
11130,撚鑽,lián-tsǹg,,
11131,撥,puah,白,手
11132,撨,tshiâu,替,手
11133,撩,liâu,替,手
11134,撩,liô,替,手
11135,撫,hu,替,手
11136,撬,kiāu,替,手
11137,播,pòo,,手
11138,撮,tshok,替,手
11139,數,siàu,白,攴
11140,數,sòo,文,攴
11141,暫,tsiām,,日
11142,槳,tsiúnn,,木
11143,槽,tsô,,木
11144,樂,ga̍k,,木
11145,樂,lo̍k,,木
11146,敵人,ti̍k-jîn/ti̍k-lîn,,
11147,撥工,puah-kang,,
11148,敵手,ti̍k-tshiú,,
11149,暴牙,pok-gê,,
11150,暫且,tsiām-tshiánn,,
11151,槳仔,tsiúnn-á,,
11152,佈田,pòo-tshân,,
11153,數目,siàu-ba̍k,,
11154,佈田管,pòo-tshân-kóng,,
11155,數字,sòo-jī/sòo-lī,,
11156,數念,siàu-liām,,
11157,數房,siàu-pâng,,
11158,撩油,liô-iû,,
11159,暫度,tsiām-tōo,,
11160,播音,pòo-im,,
11161,暫時,tsiām-sî,,
11162,撨時鐘,tshiâu sî-tsing,,
11163,播送,pòo-sàng,,
11164,數單,siàu-tuann,,
11165,撥開,puah--khui,,
11166,數量,sòo-liōng,,
11167,樂隊,ga̍k-tuī,,
11168,樂園,lo̍k-hn̂g,,
11169,數想,siàu-siūnn,,
11170,撨摵,tshiâu-tshi̍k,,
11171,樂暢,lo̍k-thiòng,,
11172,佈稻仔,pòo-tiū-á,,
11173,撥駕,puah-kà,,
11174,撫養,bú-ióng,,
11175,數學,sòo-ha̍k,,
11176,暴穎,pok-ínn,,
11177,槽頭,tsô-thâu,,
11178,數櫃,siàu-kuī,,
11179,數額,siàu-gia̍h,,
11180,數簿,siàu-phōo,,
11181,暴露,po̍k-lōo,,
11182,樂觀,lo̍k-kuan,,
11183,樓,lâu,,木
11184,標,piau,文,木
11185,標,pio,白,木
11186,樟,tsiunn,白,木
11187,樠,miâ,替,木
11188,模,bôo,,木
11189,樣,iūnn,白,木
11190,漿,tsiunn,白,水
11191,潑,phuah,白,水
11192,潘,phun,白,水
11193,潘水,phun-tsuí,,
11194,樓仔,lâu-á,,
11195,樟仔,tsiunn-á,,
11196,樓仔厝,lâu-á-tshù,,
11197,標本,piau-pún,,
11198,樓尾頂,lâu-bué-tíng/lâu-bé-tíng,,
11199,漿泔,tsiunn-ám,,
11200,潘泔,phun-ám,,
11201,潑雨,phuah-hōo,,
11202,漿洗,tsiunn-sé/tsiunn-sué,,
11203,標致,phiau-tì,,
11204,漿衫,tsiunn-sann,,
11205,潘桶,phun-tháng,,
11206,樓梯,lâu-thui,,
11207,樓頂,lâu-tíng,,
11208,標會仔,pio-huē-á/pio-hē-á,,
11209,標準,piau-tsún,,
11210,樟腦,tsiunn-ló,,
11211,樓跤,lâu-kha,,
11212,模樣,bôo-iūnn,,
11213,模範,bôo-huān,,
11214,標頭,phiau-thâu,,
11215,標頭,pio-thâu,,
11216,潤,jūn/lūn,,水
11217,潭,thâm,,水
11218,潲,siâu,替,水
11219,澍,tshū,替,水
11220,濆,bùn,替,水
11221,熟,si̍k,白,火
11222,熥,thn̄g,替,火
11223,熨,ut,,火
11224,熬,gô,,火
11225,熟手,si̍k-tshiú,,
11226,熨斗,ut-táu,,
11227,潭仔,thâm-á,,
11228,熟似,si̍k-sāi,,
11229,熟似人,si̍k-sāi-lâng,,
11230,熨金,ut-kim,,
11231,潮流,tiâu-liû,,
11232,潦草,ló-tshó,,
11233,澄清,tîng-tshing,,
11234,澎湖菜瓜,phênn-ôo-tshài-kue,,
11235,潤餅𩛩,jūn-piánn-kauh/lūn-piánn-kauh,,
11236,熟鐵,si̍k-thih,,
11237,熱,jia̍t/lia̍t,文,火
11238,熱,jua̍h/lua̍h,白,火
11239,獎,tsióng,,犬
11240,瘡,tshng,白,疒
11241,瘤,liû,,疒
11242,瘦,sán,替,疒
11243,皺,jiâu/liâu,替,皮
11244,盤,puânn,白,皿
11245,熱人,jua̍h--lâng/lua̍h--lâng,,
11246,熱天,jua̍h-thinn/lua̍h-thinn,,
11247,熱心,jia̍t-sim/lia̍t-sim,,
11248,盤仔,puânn-á,,
11249,盤古,Phuân-kóo,,
11250,璇石,suān-tsio̍h,,
11251,瘦田,sán-tshân,,
11252,瘦肉,sán bah,,
11253,盤車,puânn-tshia,,
11254,瘦卑巴,sán-pi-pa,,
11255,瘦抽,sán-thiu,,
11256,獎狀,tsióng-tsn̄g,,
11257,獎金,tsióng-kim,,
11258,熱毒,jia̍t-to̍k/lia̍t-to̍k,,
11259,瘟疫,un-i̍k,,
11260,熱帶,jia̍t-tài/lia̍t-tài,,
11261,皺痕,jiâu-hûn/liâu-hûn,,
11262,盤喙錦,puânn-tshuì-gím,,
11263,瘦猴,sán-kâu,,
11264,璇筆,suān-pit,,
11265,熱著,jua̍h--tio̍h/lua̍h--tio̍h,,
11266,盤話,puânn-uē,,
11267,熱嗽,jia̍t-sàu/lia̍t-sàu,,
11268,盤撋,puânn-nuá,,
11269,盤數,puânn-siàu,,
11270,獎勵,tsióng-lē,,
11271,皺襞襞,jiâu-phé-phé/liâu-phé-phé,,
11272,瞌,kheh/khueh,替,目
11273,磅,pōng,,石
11274,磕,kha̍p,,石
11275,稻,tiū,替,禾
11276,稿,kó,,禾
11277,窮,kîng,白,穴
11278,窮,kiông,文,穴
11279,窮,khîng,白,穴
11280,窯,iô,,穴
11281,箠,tshuê/tshê,白,竹
11282,箬,ha̍h,,竹
11283,箭,tsìnn,白,竹
11284,箱,siunn,白,竹
11285,磅子,pōng-tsí,,
11286,窮分,khîng-hun,,
11287,磅仔,pōng-á,,
11288,箠仔,tshuê-á/tshê-á,,
11289,箱仔,siunn-á,,
11290,磅皮,pōng-phuê/pōng-phê,,
11291,磅米芳,pōng-bí-phang,,
11292,確定,khak-tīng,,
11293,磅空,pōng-khang,,
11294,磅重,pōng-tāng,,
11295,稻埕,tiū-tiânn,,
11296,稻草,tiū-tsháu,,
11297,稻草人,tiū-tsháu-lâng,,
11298,磕袂著,kha̍p-bē-tio̍h/kha̍p-buē-tio̍h,,
11299,磕著,kha̍p-tio̍h,,
11300,確實,khak-si̍t,,
11301,磅錶,pōng-pió,,
11302,碼頭,bé-thâu,,
11303,磕頭,kha̍p-thâu,,
11304,稻穗,tiū-suī,,
11305,箱籠,siunn-láng,,
11306,篇,phinn,白,竹
11307,篋,kheh,替,竹
11308,糊,kôo,白,米
11309,糋,tsìnn,,米
11310,線,suànn,,糸
11311,緟,thōng,替,糸
11312,緣,iân,,糸
11313,編,pian,文,糸
11314,緩,uān,,糸
11315,練,liān,,糸
11316,罵,mā,文,网
11317,罵,mē/mā,白,网
11318,糊人,kôo--lâng,,
11319,篋仔,kheh-á,,
11320,糊仔,kôo-á,,
11321,練字,liān-jī/liān-lī,,
11322,編曲,pian-khik,,
11323,緣投,iân-tâu,,
11324,緣故,iân-kòo,,
11325,線香,suànn-hiunn,,
11326,線索,suànn-soh,,
11327,練習,liān-si̍p,,
11328,範圍,huān-uî,,
11329,寸棗,tshùn-tsó,,
11330,練痟話,liān-siáu-uē,,
11331,範勢,pān-sè,,
11332,糊塗,hôo-tôo,,
11333,線路,suànn-lōo,,
11334,糊瘰瘰,hôo-luì-luì,,
11335,編輯,pian-tsi̍p,,
11336,線頭,suànn-thâu,,
11337,罷,pā,,网
11338,膚,hu,,肉
11339,膜,mo̍oh,,肉
11340,膠,ka,,肉
11341,膣,tsi,替,肉
11342,舖,phòo,,舌
11343,蓬,phōng,替,艸
11344,罷工,pā-kang,,
11345,蓮子,liân-tsí,,
11346,蓬心,pōng-sim,,
11347,罷市,pā-tshī,,
11348,膣屄,tsi-bai,,
11349,蓮花,liân-hue,,
11350,蓮花金,liân-hue-kim,,
11351,蓪草,thong-tshó,,
11352,蓬萊米,hông-lâi-bí,,
11353,蓮蕉花,liân-tsiau-hue,,
11354,蓬鬆,phōng-song,,
11355,蓮藕,liân-ngāu,,
11356,蓮霧,lián-bū,,
11357,蔗,tsià,,艸
11358,蔥,tshang,,艸
11359,蔫,lian,替,艸
11360,蔭,ìm,,艸
11361,蔭,ńg,替,艸
11362,蝝,iân,替,虫
11363,蝦,hê,,虫
11364,蝨,sat,,虫
11365,蝦仁,hê-jîn/hê-lîn,,
11366,蔥仔,tshang-á,,
11367,蝦仔,hê-á,,
11368,蝨母,sat-bó,,
11369,蝦米,hê-bí,,
11370,蔭身,ìm-sin,,
11371,蝦卑,hê-pi,,
11372,蝦蛄,hê-koo,,
11373,蝦蛄擗仔,hê-koo-phia̍k-á,,
11374,蔭豉仔,ìm-sīnn-á,,
11375,蝦猴,hê-kâu,,
11376,蝦膎,hê-kê/hê-kuê,,
11377,蔗箬,tsià-ha̍h,,
11378,蝨篦,sat-pìn,,
11379,蔥頭,tshang-thâu,,
11380,蝒蟲,bīn-thâng,,
11381,衝,tshìng,替,行
11382,衝,tshiong,,行
11383,褒,po,,衣
11384,褙,puè,,衣
11385,誰,tsuî,白,言
11386,課,khò,文,言
11387,調,tiâu,,言
11388,調,tiāu,,言
11389,談,tâm,,言
11390,課文,khò-bûn,,
11391,蝶仔,ia̍h-á,,
11392,課本,khò-pún,,
11393,衛生,uē-sing,,
11394,衛生紙,uē-sing-tsuá,,
11395,談判,tâm-phuànn,,
11396,衛星,uē-tshenn/uē-tshinn,,
11397,調查,tiâu-tsa,,
11398,衝突,tshiong-tu̍t,,
11399,調停,tiâu-thîng,,
11400,衝動,tshiong-tōng,,
11401,調動,tiàu-tōng,,
11402,課程,khò-tîng,,
11403,褒嗦,po-so,,
11404,衝碰,tshóng-pōng,,
11405,調解,tiâu-kái,,
11406,褒歌,po-kua,,
11407,褒獎,po-tsióng,,
11408,蝴蝶,ôo-tia̍p,,
11409,談論,tâm-lūn,,
11410,調養,tiâu-ióng,,
11411,調整,tiâu-tsíng,,
11412,誹謗,huí-pòng,,
11413,複雜,ho̍k-tsa̍p,,
11414,請,tshiánn,白,言
11415,請,tshíng,文,言
11416,諍,tsènn/tsìnn,白,言
11417,論,lūn,,言
11418,豬,ti/tu,,豕
11419,賜,sù,,貝
11420,賞,sióng,文,貝
11421,賞,siúnn,白,貝
11422,賠,puê/pê,,貝
11423,賢,hiân,,貝
11424,賣,bē/buē,白,貝
11425,賣,māi,文,貝
11426,賤,tsiān,,貝
11427,質,tsit,,貝
11428,賭,tóo,,貝
11429,踏,ta̍h,白,足
11430,踢,that,白,足
11431,請人客,tshiánn-lâng-kheh,,
11432,豬公,ti-kang/tu-kang,,
11433,豬公,ti-kong/tu-kong,,
11434,論文,lūn-bûn,,
11435,豬心,ti-sim/tu-sim,,
11436,賞月,siúnn-gue̍h/siúnn-ge̍h,,
11437,踏斗,ta̍h-táu,,
11438,豬仔,ti-á/tu-á,,
11439,豬仔囝,ti-á-kiánn/tu-á-kiánn,,
11440,豬母,ti-bó/tu-bó,,
11441,豬母奶仔,ti-bó-ling-á/tu-bó-ni-á,,
11442,豬母菜,ti-bó-tshài/tu-bó-tshài,,
11443,請示,tshíng-sī,,
11444,請安,tshíng-an,,
11445,豬肉,ti-bah/tu-bah,,
11446,豬舌,ti-tsi̍h/tu-tsi̍h,,
11447,豬血,ti-hueh/tu-huih,,
11448,請坐,tshiánn-tsē,,
11449,請求,tshíng-kiû,,
11450,豬灶,ti-tsàu/tu-tsàu,,
11451,豬牢,ti-tiâu/tu-tiâu,,
11452,豬肚,ti-tōo/tu-tōo,,
11453,豬肝,ti-kuann/tu-kuann,,
11454,豬肝色,ti-kuann-sik/tu-kuann-sik,,
11455,賣身,bē-sin/buē-sin,,
11456,請命,tshíng-bīng,,
11457,賣命,bē-miā/buē-miā,,
11458,趣味,tshù-bī,,
11459,請帖,tshiánn-thiap,,
11460,踏枋,ta̍h-pang,,
11461,豬油,ti-iû/tu-iû,,
11462,豬油粕仔,ti-iû-phoh-á/tu-iû-phoh-á,,
11463,賞狀,siúnn-tsn̄g,,
11464,豬狗精牲,ti-káu-tsing-senn/tu-káu-tsing-sinn,,
11465,豬肺,ti-hì/tu-hì,,
11466,賞金,siúnn-kim,,
11467,豬胚仔,ti-phue-á/tu-phe-á,,
11468,豬哥,ti-ko/tu-ko,,
11469,豬哥牙,ti-ko-gê/tu-ko-gê,,
11470,豬哥神,ti-ko-sîn/tu-ko-sîn,,
11471,踏差,ta̍h-tsha,,
11472,請桌,tshiánn-toh,,
11473,賭氣,tóo-khì,,
11474,豬砧,ti-tiam/tu-tiam,,
11475,請神,tshiánn-sîn,,
11476,請假,tshíng-ká,,
11477,請問,tshiánn-mn̄g,,
11478,質問,tsit-mn̄g,,
11479,賭強,tóo-kiông,,
11480,請教,tshíng-kàu,,
11481,踢被,that phuē/that phē,,
11482,諍喙,tsènn-tshuì/tsìnn-tshuì,,
11483,踏硬,ta̍h-ngē/ta̍h-ngī,,
11484,豬菜,ti-tshài/tu-tshài,,
11485,質量,tsit-liōng,,
11486,踢毽子,that-kiàn-tsí,,
11487,請罪,tshíng-tsuē,,
11488,豬腸仔,ti-tn̂g-á/tu-tn̂g-á,,
11489,諒解,liōng-kái,,
11490,質詢,tsit-sûn,,
11491,豬跤,ti-kha/tu-kha,,
11492,豬跤箍,ti-kha-khoo/tu-kha-khoo,,
11493,踏話頭,ta̍h-uē-thâu,,
11494,豬跤麵線,ti-kha-mī-suànn/tu-kha-mī-suànn,,
11495,賞罰,siúnn-hua̍t,,
11496,賢慧,hiân-huē,,
11497,豬槽,ti-tsô/tu-tsô,,
11498,賞賜,siúnn-sù,,
11499,豬鋪,ti-phoo/tu-phoo,,
11500,賞錢,siúnn-tsînn,,
11501,賠錢,puê-tsînn/pê-tsînn,,
11502,豬頭爿,ti-thâu-pîng/tu-thâu-pîng,,
11503,豬頭皮,ti-thâu-phuê/tu-thâu-phê,,
11504,豬頭肥,ti-thâu-puî/tu-thâu-puî,,
11505,賠償,puê-siông/pê-siông,,
11506,賤蟲,tsiān-thâng,,
11507,踏蹺,ta̍h-khiau,,
11508,踮,tiàm,替,足
11509,輦,lián,,車
11510,輩,puè,,車
11511,輪,lián,替,車
11512,輪,lûn,,車
11513,遨,gô,替,辵
11514,遮,tsia,替,辵
11515,遮,tsiah,替,辵
11516,遮,jia/lia,,辵
11517,遷,tshian,,辵
11518,鄰,lîn,,邑
11519,醃,am,,酉
11520,醉,tsuì,,酉
11521,醋,tshòo,,酉
11522,遮日,jia-ji̍t/lia-li̍t,,
11523,輪仔,lián-á,,
11524,醃瓜,am-kue,,
11525,適合,sik-ha̍p,,
11526,遷居,tshian-ki/tshian-ku,,
11527,遮的,tsia--ê,,
11528,遮雨,jia-hōo/lia-hōo,,
11529,醃缸,am-kng,,
11530,遮風,jia-hong/lia-hong,,
11531,輪值,lûn-ti̍t,,
11532,輪框,lián-khing,,
11533,輪班,lûn-pan,,
11534,輪迴,lûn-huê,,
11535,遷徙,tshian-suá,,
11536,醋桶,tshòo-tháng,,
11537,踩街,tshái-ke/tshái-kue,,
11538,適當,sik-tòng,,
11539,遭遇,tso-gū,,
11540,遮閘,jia-tsa̍h/lia-tsa̍h,,
11541,遮爾,tsiah-nī,,
11542,遮爾仔,tsiah-nī-á,,
11543,遮瞞,jia-muâ/lia-muâ,,
11544,輦轎仔,lián-kiō-á,,
11545,輪鬮,lûn-khau,,
11546,銷,siau,,金
11547,鋏,giap,替,金
11548,鋩,mê,替,金
11549,鋪,phoo,,金
11550,閬,làng,替,門
11551,閬工,làng-kang,,
11552,閬月,làng-gue̍h/làng-ge̍h,,
11553,鋩角,mê-kak,,
11554,鋪面蟶,phoo-bīn-than,,
11555,銷售,siau-siū,,
11556,鋪排,phoo-pâi,,
11557,鋪排話,phoo-pâi-uē,,
11558,鋪棉裘,phoo-mî-hiû,,
11559,銷路,siau-lōo,,
11560,鋤頭,tî-thâu/tû-thâu,,
11561,閬縫,làng-phāng,,
11562,霆,tân,,雨
11563,靠,khò,,非
11564,靠,khuà,替,非
11565,鞋,ê/uê,白,革
11566,鞍,uann,白,革
11567,鞏,khōng,替,革
11568,養,ióng,文,食
11569,養,iúnn,白,食
11570,餓,gō,,食
11571,駐,tū,替,馬
11572,駛,sái,白,馬
11573,靠山,khò-suann,,
11574,養女,ióng-lí/ióng-lú,,
11575,養子,ióng-tsú,,
11576,霆水螺,tân-tsuí-lê,,
11577,養母,iúnn-bú,,
11578,餓死,gō--sí,,
11579,駐死,tū--sí,,
11580,養老,ióng-ló,,
11581,養育,ióng-io̍k,,
11582,駛車,sái-tshia,,
11583,靠岸,khò-huānn,,
11584,鞋抿仔,ê-bín-á/uê-bín-á,,
11585,鞋拔仔,ê-pue̍h-á/uê-pue̍h-á,,
11586,鞋油,ê-iû/uê-iû,,
11587,養爸,iúnn-pē,,
11588,養的,ióng--ê,,
11589,靠俗,khò-sio̍k,,
11590,鞋苴,ê-tsū/uê-tsū,,
11591,養神,ióng-sîn,,
11592,鞋帶,ê-tuà/uê-tuà,,
11593,駛船,sái-tsûn,,
11594,靠著,khò-tio̍h,,
11595,靠勢,khò-sè,,
11596,養飼,ióng-tshī,,
11597,霆雷公,tân-luî-kong,,
11598,駕駛,kà-sú,,
11599,鬧,nāu,,鬥
11600,魄,phik,,鬼
11601,魯,lóo,,魚
11602,麩,hu,文,麥
11603,麩,phoo,白,麥
11604,齒,khí,,齒
11605,齒𣻸,khí-siûnn,,
11606,鴉片,a-phiàn,,
11607,鴉片仙,a-phiàn-sian,,
11608,魩仔魚,but-á-hî/but-á-hû,,
11609,鬧台,nāu-tâi,,
11610,齒包,khí-pau,,
11611,齒岸,khí-huānn,,
11612,鬧房,nāu-pâng,,
11613,齒抿仔,khí-bín-á,,
11614,齒杯,khí-pue,,
11615,齒科,khí-kho,,
11616,齒粉,khí-hún,,
11617,魬魚,puánn-hî/puánn-hû,,
11618,魴魚,hang-hî/hang-hû,,
11619,齒膏,khí-ko,,
11620,鬧熱,lāu-jia̍t/lāu-lia̍t,,
11621,齒縫,khí-phāng,,
11622,齒觳仔,khí-khok-á,,
11623,齒戳仔,khí-thok-á,,
11624,鬧廳,nāu-thiann,,
11625,儑,gām,替,人
